<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
Транснф ап;W;20170814;000000;176600;179050;174400;174400;4527;0
Транснф ап;W;20170821;000000;174750;179400;173700;176800;6394;0
Транснф ап;W;20170828;000000;177950;178500;172700;173500;8637;0
Транснф ап;W;20170904;000000;173250;176750;169750;172100;15658;0
Транснф ап;W;20170911;000000;172500;179200;170700;179200;14417;0
Транснф ап;W;20170918;000000;176900;180000;175350;177500;5766;0
Транснф ап;W;20170925;000000;177700;179000;175700;177400;5693;0
Транснф ап;W;20171002;000000;177450;178550;176000;177600;5320;0
Транснф ап;W;20171009;000000;177950;181500;177000;180000;8743;0
Транснф ап;W;20171016;000000;180200;190500;179000;182850;9634;0
Транснф ап;W;20171023;000000;182850;185650;182550;184450;8854;0
Транснф ап;W;20171030;000000;184550;187450;182000;183000;7429;0
Транснф ап;W;20171106;000000;183100;188200;176250;179050;10228;0
Транснф ап;W;20171113;000000;179450;183500;176800;179550;7472;0
Транснф ап;W;20171120;000000;181400;185500;178700;185500;8838;0
Транснф ап;W;20171127;000000;185450;191750;178000;178700;9318;0
Транснф ап;W;20171204;000000;178050;179400;172850;174650;6742;0
Транснф ап;W;20171211;000000;175450;181200;175000;178200;7378;0
Транснф ап;W;20171218;000000;178500;179650;174400;176500;5571;0
Транснф ап;W;20171225;000000;176600;183000;175800;179900;10782;0
Транснф ап;W;20180101;000000;179850;183000;177300;182500;3569;0
Транснф ап;W;20180108;000000;182200;183000;178650;182000;7387;0
Транснф ап;W;20180115;000000;182500;184750;180000;182500;6707;0
Транснф ап;W;20180122;000000;182650;184700;180500;183350;7262;0
Транснф ап;W;20180129;000000;183000;183400;179600;181900;4334;0
Транснф ап;W;20180205;000000;181300;181550;174550;176500;7840;0
Транснф ап;W;20180212;000000;177200;181700;174350;180450;6550;0
Транснф ап;W;20180219;000000;180950;185250;178150;183600;6379;0
Транснф ап;W;20180226;000000;184350;186100;179200;182150;7076;0
Транснф ап;W;20180305;000000;182400;185000;178600;179300;4764;0
Транснф ап;W;20180312;000000;181050;181400;175050;177000;12799;0
Транснф ап;W;20180319;000000;177300;182050;176300;177500;9780;0
Транснф ап;W;20180326;000000;177750;178400;174500;175900;8691;0
Транснф ап;W;20180402;000000;176450;180350;175750;179400;10826;0
Транснф ап;W;20180409;000000;178800;179600;168100;175650;19211;0
Транснф ап;W;20180416;000000;174500;179500;174500;179000;8388;0
Транснф ап;W;20180423;000000;177900;178650;169700;174950;9971;0
Транснф ап;W;20180430;000000;173550;175200;161200;170450;10013;0
Транснф ап;W;20180507;000000;170800;175300;169250;174750;6432;0
Транснф ап;W;20180514;000000;174800;177150;173950;174850;3938;0
Транснф ап;W;20180521;000000;175750;177300;173000;174300;5427;0
Транснф ап;W;20180528;000000;174750;175550;169750;172000;7454;0
Транснф ап;W;20180604;000000;172600;175500;170350;174600;6305;0
Транснф ап;W;20180611;000000;174050;175900;173000;174950;7737;0
Транснф ап;W;20180618;000000;174150;175100;164600;172450;8028;0
Транснф ап;W;20180625;000000;172500;173000;164500;166400;6431;0
Транснф ап;W;20180702;000000;166000;169900;166000;168850;4376;0
Транснф ап;W;20180709;000000;169650;172850;166050;167450;6349;0
Транснф ап;W;20180716;000000;167000;167550;162650;163000;4624;0
Транснф ап;W;20180723;000000;164350;164350;161000;163150;2633;0
Транснф ап;W;20180730;000000;163000;164700;157000;159300;4847;0
Транснф ап;W;20180806;000000;159500;161450;151050;153950;5159;0
Транснф ап;W;20180813;000000;152500;155250;150250;150300;3515;0
Транснф ап;W;20180820;000000;150200;154700;150000;152750;3843;0
Транснф ап;W;20180827;000000;152750;154000;139600;142500;6479;0
Транснф ап;W;20180903;000000;143050;147200;138200;143000;7995;0
Транснф ап;W;20180910;000000;144000;159900;141550;159000;9028;0
Транснф ап;W;20180917;000000;159600;163150;152650;160100;17439;0
Транснф ап;W;20180924;000000;161000;165750;158000;165750;9597;0
Транснф ап;W;20181001;000000;165850;168450;161750;165000;8311;0
Транснф ап;W;20181008;000000;164950;176100;164250;170900;15309;0
Транснф ап;W;20181015;000000;171200;172150;169600;171000;4532;0
Транснф ап;W;20181022;000000;170300;172350;168850;171850;5783;0
Транснф ап;W;20181029;000000;171450;172700;169950;172000;2914;0
Транснф ап;W;20181105;000000;172350;175900;166650;170550;5534;0
Транснф ап;W;20181112;000000;170700;171500;168600;170500;3072;0
Транснф ап;W;20181119;000000;169400;171900;168000;168500;4235;0
Транснф ап;W;20181126;000000;168550;177100;163200;175400;8454;0
Транснф ап;W;20181203;000000;175500;178000;166800;170000;5234;0
Транснф ап;W;20181210;000000;170200;171500;166900;168950;3647;0
Транснф ап;W;20181217;000000;169150;169200;162800;162800;9385;0
Транснф ап;W;20181224;000000;163450;171000;160050;171000;6039;0
Транснф ап;W;20181231;000000;171000;173200;168300;173050;3571;0
Транснф ап;W;20190107;000000;172650;172700;166850;170500;5921;0
Транснф ап;W;20190114;000000;170350;171150;165250;170800;5110;0
Транснф ап;W;20190121;000000;170400;170950;167300;168500;2682;0
Транснф ап;W;20190128;000000;167650;175450;167600;173400;5395;0
Транснф ап;W;20190204;000000;173750;176700;169850;170500;4925;0
Транснф ап;W;20190211;000000;169300;174750;167200;169750;6036;0
Транснф ап;W;20190218;000000;169950;171400;167800;170900;2475;0
Транснф ап;W;20190225;000000;170500;171150;166350;167000;3092;0
Транснф ап;W;20190304;000000;167050;167800;162500;163000;3099;0
Транснф ап;W;20190311;000000;163200;174000;159500;174000;10290;0
Транснф ап;W;20190318;000000;172400;179850;171400;179450;6959;0
Транснф ап;W;20190325;000000;178750;179500;174700;176500;5388;0
Транснф ап;W;20190401;000000;175600;179550;168750;169150;6132;0
Транснф ап;W;20190408;000000;169550;172350;166950;168500;9377;0
Транснф ап;W;20190415;000000;168050;170500;164050;169700;4913;0
Транснф ап;W;20190422;000000;169700;171400;165850;166350;3654;0
Транснф ап;W;20190429;000000;167650;169900;166000;169900;1578;0
Транснф ап;W;20190506;000000;168800;169000;160150;160150;4707;0
Транснф ап;W;20190513;000000;160950;162300;153000;156100;10217;0
Транснф ап;W;20190520;000000;155400;163500;150000;160400;8027;0
Транснф ап;W;20190527;000000;160500;163650;154600;161350;8880;0
Транснф ап;W;20190603;000000;159850;165950;157550;161650;7451;0
Транснф ап;W;20190610;000000;162000;164950;156650;156650;8298;0
Транснф ап;W;20190617;000000;156550;163400;155300;162650;8976;0
Транснф ап;W;20190624;000000;162300;167050;159400;165450;6810;0
Транснф ап;W;20190701;000000;165550;169600;163450;169600;4870;0
Транснф ап;W;20190708;000000;169100;172950;164250;166200;5768;0
Транснф ап;W;20190715;000000;166200;169500;155600;159200;7564;0
Транснф ап;W;20190722;000000;158850;160750;156700;156700;4785;0
Транснф ап;W;20190729;000000;156500;158700;155000;156200;3662;0
Транснф ап;W;20190805;000000;156850;158450;154350;154950;4466;0
Транснф ап;W;20190812;000000;155200;157900;150100;150950;4631;0
Транснф ап;W;20190819;000000;150500;152350;145000;146000;7108;0
Транснф ап;W;20190826;000000;145700;153000;145000;150400;7634;0
Транснф ап;W;20190902;000000;150950;157000;150050;154500;7880;0
Транснф ап;W;20190909;000000;155650;156200;152500;153950;4762;0
Транснф ап;W;20190916;000000;155500;157950;150000;151350;8818;0
Транснф ап;W;20190923;000000;150700;152500;150050;150050;4003;0
Транснф ап;W;20190930;000000;150550;151150;149000;150750;6410;0
Транснф ап;W;20191007;000000;150150;154250;150150;153350;9656;0
Транснф ап;W;20191014;000000;153150;169100;150400;163000;27185;0
Транснф ап;W;20191021;000000;163000;167000;154200;167000;32040;0
Транснф ап;W;20191028;000000;165500;167700;161850;162700;13408;0
Транснф ап;W;20191104;000000;162700;177650;160800;173450;10945;0
Транснф ап;W;20191111;000000;174450;179300;171300;175950;7239;0
Транснф ап;W;20191118;000000;175950;175950;171100;173750;5942;0
Транснф ап;W;20191125;000000;173750;174350;168700;169900;6539;0
Транснф ап;W;20191202;000000;170200;175600;165550;168850;5856;0
Транснф ап;W;20191209;000000;168800;172200;167100;170700;6293;0
Транснф ап;W;20191216;000000;170900;179450;170100;174650;10117;0
Транснф ап;W;20191223;000000;175400;177200;174100;176750;5636;0
Транснф ап;W;20191230;000000;176950;181750;176100;177950;3607;0
Транснф ап;W;20200106;000000;178200;180300;175100;178500;4419;0
Транснф ап;W;20200113;000000;178750;179400;176150;178650;4872;0
Транснф ап;W;20200120;000000;178400;183200;174700;176700;5311;0
Транснф ап;W;20200127;000000;176650;176650;164950;164950;7264;0
Транснф ап;W;20200203;000000;164650;167900;160950;164050;9958;0
Транснф ап;W;20200210;000000;164000;164600;160350;163000;6829;0
Транснф ап;W;20200217;000000;163600;165750;161750;162250;5700;0
Транснф ап;W;20200224;000000;160200;162600;146000;151850;12834;0
Транснф ап;W;20200302;000000;153800;153850;145400;145950;10503;0
Транснф ап;W;20200309;000000;133000;150000;127200;138950;19813;0
Транснф ап;W;20200316;000000;139000;147700;130100;134750;24731;0
Транснф ап;W;20200323;000000;130750;142000;130650;138350;12588;0
Транснф ап;W;20200330;000000;136450;153800;135800;151200;11360;0
Транснф ап;W;20200406;000000;152500;163850;151750;155300;8574;0
Транснф ап;W;20200413;000000;155650;163350;144650;150000;19101;0
Транснф ап;W;20200420;000000;148100;149500;135250;137000;22815;0
Транснф ап;W;20200427;000000;137000;139700;133350;136500;23818;0
Транснф ап;W;20200504;000000;135300;138000;134550;135300;12360;0
Транснф ап;W;20200511;000000;135300;135850;125350;129400;23451;0
Транснф ап;W;20200518;000000;130500;134200;128700;131550;27762;0
Транснф ап;W;20200525;000000;130500;133250;129100;129100;66837;0
Транснф ап;W;20200601;000000;130700;139800;130650;139000;40180;0
Транснф ап;W;20200608;000000;140450;140450;136000;137000;14854;0
Транснф ап;W;20200615;000000;135050;137600;132400;133000;21726;0
Транснф ап;W;20200622;000000;133700;138600;132750;134550;21580;0
Транснф ап;W;20200629;000000;134500;137450;133600;136700;9392;0
Транснф ап;W;20200706;000000;137400;139550;133450;136900;11296;0
Транснф ап;W;20200713;000000;137900;137900;133150;133550;15696;0
Транснф ап;W;20200720;000000;133600;134500;133000;133850;10668;0
Транснф ап;W;20200727;000000;133900;135600;133450;134700;9736;0
Транснф ап;W;20200803;000000;134350;137200;131350;136200;19470;0
Транснф ап;W;20200810;000000;135750;147650;133500;145350;24681;0
Транснф ап;W;20200817;000000;145400;148350;140200;142250;18915;0
Транснф ап;W;20200824;000000;143000;143400;136300;138150;11490;0
Транснф ап;W;20200831;000000;138900;140450;136000;136850;10745;0
Транснф ап;W;20200907;000000;136850;139350;134350;138100;9524;0
Транснф ап;W;20200914;000000;138450;146350;136300;145100;20757;0
Транснф ап;W;20200921;000000;144400;147000;141200;145200;17169;0
Транснф ап;W;20200928;000000;144150;149450;144150;145800;18421;0
Транснф ап;W;20201005;000000;146350;147500;144600;146350;7644;0
Транснф ап;W;20201012;000000;146050;148400;141400;144650;17780;0
Транснф ап;W;20201019;000000;133700;137750;132550;135500;16645;0
Транснф ап;W;20201026;000000;135000;136150;131500;132150;8390;0
Транснф ап;W;20201102;000000;132000;137200;130850;136450;8412;0
Транснф ап;W;20201109;000000;137000;143400;136650;139600;14488;0
Транснф ап;W;20201116;000000;140200;141900;139150;141400;10669;0
Транснф ап;W;20201123;000000;141950;144950;140700;144500;8055;0
Транснф ап;W;20201130;000000;143900;146600;142200;145000;10849;0
Транснф ап;W;20201207;000000;145350;145950;141350;141750;10117;0
Транснф ап;W;20201214;000000;142300;142750;139500;140300;13062;0
Транснф ап;W;20201221;000000;140000;142700;138650;141400;6726;0
Транснф ап;W;20201228;000000;141850;142000;139700;140550;3361;0
Транснф ап;W;20210104;000000;141050;145500;140650;145500;7574;0
Транснф ап;W;20210111;000000;144450;151750;143150;148300;13821;0
Транснф ап;W;20210118;000000;147750;149200;140850;144800;11157;0
Транснф ап;W;20210125;000000;145000;147600;142500;142550;5598;0
Транснф ап;W;20210201;000000;143550;145400;142250;144750;4953;0
Транснф ап;W;20210208;000000;145250;147100;143500;146000;6202;0
Транснф ап;W;20210215;000000;146450;146700;144900;145550;4937;0
Транснф ап;W;20210222;000000;145750;145750;142050;142850;4736;0
Транснф ап;W;20210301;000000;143500;146850;142550;145750;8311;0
Транснф ап;W;20210308;000000;146500;147700;142950;146750;8065;0
Транснф ап;W;20210315;000000;146750;147900;144500;145150;21590;0
Транснф ап;W;20210322;000000;145000;149800;144650;149800;11776;0
Транснф ап;W;20210329;000000;149900;151750;146550;148750;10550;0
Транснф ап;W;20210405;000000;148050;149100;145800;146550;5152;0
Транснф ап;W;20210412;000000;147200;147450;144300;145600;5224;0
Транснф ап;W;20210419;000000;144500;145550;142500;144450;6623;0
Транснф ап;W;20210426;000000;144950;144950;140800;141400;4711;0
Транснф ап;W;20210503;000000;141000;143050;138500;139150;9104;0
Транснф ап;W;20210510;000000;139000;140550;139000;139400;4773;0
Транснф ап;W;20210517;000000;139300;142800;139050;140000;6141;0
